"task_id","suite","scenario","rep","alpha_true","n","prior_delta","prior_center","fixed_stats","x_a","x_g","delta_post","mu_ratio","truth_mode","method","status","ks","w1","mean","var","ci_low","ci_high","cover","ess","ess_per_iter","ess_per_sec","acf1","acf10","runtime_sec","accept_rate","avg_evals","pig_N","n_save","message"
200,"damsleth","Damsleth n=10",100,5,10,0,NA,TRUE,5.57,5.01,10,1.11177644710579,6.25848978774591,"P-IG Gibbs","ok",0.99987499997135,6.206124095797,0.0709534257216476,0.000256196663615423,0.0424975224651015,0.105218858803845,FALSE,3439.98885248776,0.687997770497553,4636.10357478136,0.0460915396369629,0.00711453879368387,0.741999999999999,NA,NA,200,4000,""
201,"damsleth","Damsleth n=30",1,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"Numerical grid","ok",0,0,3.24061064115617,0.580540886405783,1.93060664156111,4.90148916681077,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
201,"damsleth","Damsleth n=30",1,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"P-IG Gibbs","ok",0.999875,3.17153779955273,0.0685669171436306,8.56671668871522e-05,0.0510837894229856,0.0872389001843773,FALSE,3703.47573939929,0.740695147879859,2490.56875548036,0.0383674068093186,-0.00398292776088195,1.487,NA,NA,200,4000,""
202,"damsleth","Damsleth n=30",2,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"Numerical grid","ok",0,0,3.24061064115617,0.580540886405783,1.93060664156111,4.90148916681077,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
202,"damsleth","Damsleth n=30",2,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"P-IG Gibbs","ok",0.999875,3.1716425616715,0.06846215502486,8.60140187044338e-05,0.0509331767509706,0.0871098554245557,FALSE,3433.43300198469,0.686686600396938,2249.95609566493,0.0760944319081163,-0.0143885432421985,1.526,NA,NA,200,4000,""
203,"damsleth","Damsleth n=30",3,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"Numerical grid","ok",0,0,3.24061064115617,0.580540886405783,1.93060664156111,4.90148916681077,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
203,"damsleth","Damsleth n=30",3,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"P-IG Gibbs","ok",0.999875,3.17164543192465,0.0684592847717013,8.53606736045628e-05,0.0512937361107782,0.0875781352830825,FALSE,3646.31263788812,0.729262527577625,2445.54838221873,0.046131157781202,0.0128369397244466,1.491,NA,NA,200,4000,""
204,"damsleth","Damsleth n=30",4,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"Numerical grid","ok",0,0,3.24061064115617,0.580540886405783,1.93060664156111,4.90148916681077,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
204,"damsleth","Damsleth n=30",4,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"P-IG Gibbs","ok",0.999875,3.17161019751307,0.0684945191832865,8.97471892509504e-05,0.0507652082290527,0.0879747461154545,FALSE,3601.03120968098,0.720206241936195,2443.03338512956,0.0523640683006487,-0.0216373059324717,1.474,NA,NA,200,4000,""
205,"damsleth","Damsleth n=30",5,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"Numerical grid","ok",0,0,3.24061064115617,0.580540886405783,1.93060664156111,4.90148916681077,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
205,"damsleth","Damsleth n=30",5,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"P-IG Gibbs","ok",0.999875,3.17136333204226,0.0687413846540943,8.59609707574798e-05,0.0512723847830112,0.0877162673275976,FALSE,3545.76936739257,0.709153873478515,2326.6203198114,0.0600721341497196,0.00234051694315057,1.524,NA,NA,200,4000,""
206,"damsleth","Damsleth n=30",6,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"Numerical grid","ok",0,0,3.24061064115617,0.580540886405783,1.93060664156111,4.90148916681077,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
206,"damsleth","Damsleth n=30",6,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"P-IG Gibbs","ok",0.999875,3.17154897853885,0.0685557381575115,8.75392927903119e-05,0.0516333182406255,0.0878491439094114,FALSE,3759.25117530761,0.751850235061521,2487.92268385679,0.0585245015279959,-0.00825010334769511,1.511,NA,NA,200,4000,""
207,"damsleth","Damsleth n=30",7,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"Numerical grid","ok",0,0,3.24061064115617,0.580540886405783,1.93060664156111,4.90148916681077,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
207,"damsleth","Damsleth n=30",7,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"P-IG Gibbs","ok",0.999875,3.1714238694246,0.0686808472717547,8.68266081593412e-05,0.051237336317018,0.0873750886556884,FALSE,3564.78768872175,0.712957537744351,2387.66757449548,0.0574066979984699,0.0073982487310937,1.493,NA,NA,200,4000,""
208,"damsleth","Damsleth n=30",8,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"Numerical grid","ok",0,0,3.24061064115617,0.580540886405783,1.93060664156111,4.90148916681077,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
208,"damsleth","Damsleth n=30",8,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"P-IG Gibbs","ok",0.999875,3.17148588038938,0.0686188363069784,8.8258859740676e-05,0.0516231363570536,0.0876181380233581,FALSE,3693.06743708188,0.738613487416376,2423.27259651042,0.0397724441840389,-0.0127664440219219,1.524,NA,NA,200,4000,""
209,"damsleth","Damsleth n=30",9,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"Numerical grid","ok",0,0,3.24061064115617,0.580540886405783,1.93060664156111,4.90148916681077,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
209,"damsleth","Damsleth n=30",9,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"P-IG Gibbs","ok",0.999875,3.17124759305114,0.068857123645213,8.33131125198505e-05,0.0521524260215857,0.0875540630582498,FALSE,3425.49428800094,0.685098857600187,2300.53343720681,0.0772450565662782,0.0209696749939579,1.489,NA,NA,200,4000,""
210,"damsleth","Damsleth n=30",10,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"Numerical grid","ok",0,0,3.24061064115617,0.580540886405783,1.93060664156111,4.90148916681077,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
210,"damsleth","Damsleth n=30",10,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"P-IG Gibbs","ok",0.999875,3.17168028901144,0.0684244276849223,8.75593090659769e-05,0.0511547710523087,0.0875067384736595,FALSE,3362.34038056547,0.672468076113095,2235.59865729088,0.0637001024613636,0.00878463225055512,1.504,NA,NA,200,4000,""
211,"damsleth","Damsleth n=30",11,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"Numerical grid","ok",0,0,3.24061064115617,0.580540886405783,1.93060664156111,4.90148916681077,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
211,"damsleth","Damsleth n=30",11,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"P-IG Gibbs","ok",0.999875,3.17148381188931,0.0686209048070442,8.92295366286791e-05,0.0511433091564149,0.0880533825426544,FALSE,3387.44241659965,0.677488483319929,2321.75628279619,0.0827945741061076,0.0150270923269725,1.459,NA,NA,200,4000,""
212,"damsleth","Damsleth n=30",12,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"Numerical grid","ok",0,0,3.24061064115617,0.580540886405783,1.93060664156111,4.90148916681077,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
212,"damsleth","Damsleth n=30",12,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"P-IG Gibbs","ok",0.999875,3.17152460399772,0.0685801126986405,8.58655649821931e-05,0.051053309323727,0.0868102971768231,FALSE,3389.20227583365,0.67784045516673,2324.55574474187,0.0599160159882529,-0.00736380162038614,1.458,NA,NA,200,4000,""
213,"damsleth","Damsleth n=30",13,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"Numerical grid","ok",0,0,3.24061064115617,0.580540886405783,1.93060664156111,4.90148916681077,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
213,"damsleth","Damsleth n=30",13,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"P-IG Gibbs","ok",0.999875,3.17120342580933,0.0689012908870239,8.78320378559495e-05,0.0515972396162824,0.0881947654678832,FALSE,3689.26701702748,0.737853403405495,2519.99113184937,0.0402864185515611,-0.00195921088035295,1.464,NA,NA,200,4000,""
214,"damsleth","Damsleth n=30",14,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"Numerical grid","ok",0,0,3.24061064115617,0.580540886405783,1.93060664156111,4.90148916681077,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
214,"damsleth","Damsleth n=30",14,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"P-IG Gibbs","ok",0.999875,3.17153490987696,0.068569806819396,8.81150882093836e-05,0.0512052452408393,0.0876621242996976,FALSE,3449.01159297667,0.689802318595334,2330.41323849775,0.0738436250481898,-0.00316540993231528,1.48,NA,NA,200,4000,""
215,"damsleth","Damsleth n=30",15,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"Numerical grid","ok",0,0,3.24061064115617,0.580540886405783,1.93060664156111,4.90148916681077,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
215,"damsleth","Damsleth n=30",15,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"P-IG Gibbs","ok",0.999875,3.17149074836301,0.0686139683333491,8.72613593932814e-05,0.0507877474487817,0.0875744494120637,FALSE,3726.33212136701,0.745266424273401,2413.42753974547,0.0352952640886917,-0.00618524310963816,1.544,NA,NA,200,4000,""
216,"damsleth","Damsleth n=30",16,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"Numerical grid","ok",0,0,3.24061064115617,0.580540886405783,1.93060664156111,4.90148916681077,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
216,"damsleth","Damsleth n=30",16,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"P-IG Gibbs","ok",0.999875,3.17143276050946,0.0686719561869008,9.08597505005565e-05,0.0512036687609107,0.0883075730512033,FALSE,3568.77970079486,0.713755940158973,2303.92491981592,0.0568489147897917,-0.0198332595939069,1.549,NA,NA,200,4000,""
217,"damsleth","Damsleth n=30",17,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"Numerical grid","ok",0,0,3.24061064115617,0.580540886405783,1.93060664156111,4.90148916681077,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
217,"damsleth","Damsleth n=30",17,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"P-IG Gibbs","ok",0.999875,3.17121959460774,0.0688851220886231,8.74742403655749e-05,0.0517407860005228,0.0879782677482727,FALSE,3401.91148238099,0.680382296476197,2270.96894684979,0.0806776691158137,-0.0152037710018132,1.498,NA,NA,200,4000,""
218,"damsleth","Damsleth n=30",18,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"Numerical grid","ok",0,0,3.24061064115617,0.580540886405783,1.93060664156111,4.90148916681077,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
218,"damsleth","Damsleth n=30",18,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"P-IG Gibbs","ok",0.999875,3.17152955914292,0.0685751575534423,8.8741409022586e-05,0.0504338912478391,0.0878378002970668,FALSE,3543.53461698513,0.708706923397027,2352.94463279225,0.0603862191135343,-0.0109259838733816,1.506,NA,NA,200,4000,""
219,"damsleth","Damsleth n=30",19,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"Numerical grid","ok",0,0,3.24061064115617,0.580540886405783,1.93060664156111,4.90148916681077,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
219,"damsleth","Damsleth n=30",19,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"P-IG Gibbs","ok",0.999875,3.17173192987875,0.0683727868176066,8.66321305129892e-05,0.0511807902894361,0.087702146463507,FALSE,3978.97287395578,0.795794574791156,2815.97514080381,0.0609626150147159,-0.00576908560645847,1.413,NA,NA,200,4000,""
220,"damsleth","Damsleth n=30",20,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"Numerical grid","ok",0,0,3.24061064115617,0.580540886405783,1.93060664156111,4.90148916681077,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
220,"damsleth","Damsleth n=30",20,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"P-IG Gibbs","ok",0.999875,3.17201101434219,0.0680937023541647,8.94431536560417e-05,0.0503289926150809,0.0872736073849063,FALSE,3924.88419357977,0.784976838715954,2688.27684491765,0.0598841688587029,-0.00998812537611862,1.46,NA,NA,200,4000,""
221,"damsleth","Damsleth n=30",21,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"Numerical grid","ok",0,0,3.24061064115617,0.580540886405783,1.93060664156111,4.90148916681077,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
221,"damsleth","Damsleth n=30",21,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"P-IG Gibbs","ok",0.999875,3.17176607971312,0.0683386369832335,8.7158638118155e-05,0.0508068788348805,0.0874810522991475,FALSE,3688.42027505846,0.737684055011692,2450.77759140097,0.0404010023999162,-0.00904423909677788,1.505,NA,NA,200,4000,""
222,"damsleth","Damsleth n=30",22,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"Numerical grid","ok",0,0,3.24061064115617,0.580540886405783,1.93060664156111,4.90148916681077,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
222,"damsleth","Damsleth n=30",22,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"P-IG Gibbs","ok",0.999875,3.17160925596981,0.0684954607265489,8.42661415639194e-05,0.0513970115599542,0.0871179134221126,FALSE,3479.93679544777,0.695987359089554,2321.50553398784,0.0694033103957802,0.0165602385497846,1.499,NA,NA,200,4000,""
223,"damsleth","Damsleth n=30",23,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"Numerical grid","ok",0,0,3.24061064115617,0.580540886405783,1.93060664156111,4.90148916681077,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
223,"damsleth","Damsleth n=30",23,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"P-IG Gibbs","ok",0.999875,3.17157828591939,0.0685264307769715,8.51765847433321e-05,0.0508912861876615,0.087586508420837,FALSE,3638.55424639925,0.72771084927985,2481.96060463796,0.0471938402937798,0.0217126365957553,1.466,NA,NA,200,4000,""
224,"damsleth","Damsleth n=30",24,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"Numerical grid","ok",0,0,3.24061064115617,0.580540886405783,1.93060664156111,4.90148916681077,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
224,"damsleth","Damsleth n=30",24,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"P-IG Gibbs","ok",0.999875,3.17127744913997,0.0688272675563911,8.83020659422375e-05,0.0513869297185028,0.0887528653336239,FALSE,3524.03529112287,0.704807058224574,2395.6732094649,0.0631346864958464,-0.00845553364022415,1.471,NA,NA,200,4000,""
225,"damsleth","Damsleth n=30",25,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"Numerical grid","ok",0,0,3.24061064115617,0.580540886405783,1.93060664156111,4.90148916681077,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
225,"damsleth","Damsleth n=30",25,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"P-IG Gibbs","ok",0.999875,3.17167194387084,0.0684327728255152,8.85274140920911e-05,0.0506824790033931,0.0873431936503184,FALSE,4190.58871838076,0.838117743676151,2755.15366099984,0.054286511386196,-0.0117110749818682,1.521,NA,NA,200,4000,""
226,"damsleth","Damsleth n=30",26,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"Numerical grid","ok",0,0,3.24061064115617,0.580540886405783,1.93060664156111,4.90148916681077,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
226,"damsleth","Damsleth n=30",26,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"P-IG Gibbs","ok",0.999875,3.17146528097482,0.0686394357215349,8.91984304766954e-05,0.0510928144697584,0.0878449417637183,FALSE,3380.86716485882,0.676173432971765,2296.78475873561,0.0837593133067659,-0.00831586933964753,1.472,NA,NA,200,4000,""
227,"damsleth","Damsleth n=30",27,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"Numerical grid","ok",0,0,3.24061064115617,0.580540886405783,1.93060664156111,4.90148916681077,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
227,"damsleth","Damsleth n=30",27,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"P-IG Gibbs","ok",0.999875,3.17158331363858,0.0685214030577818,8.55141159324262e-05,0.0511356062170146,0.0875474359507089,FALSE,3454.87286580175,0.690974573160351,2332.79734355284,0.0729992196253499,-0.000743678161866126,1.481,NA,NA,200,4000,""
228,"damsleth","Damsleth n=30",28,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"Numerical grid","ok",0,0,3.24061064115617,0.580540886405783,1.93060664156111,4.90148916681077,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
228,"damsleth","Damsleth n=30",28,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"P-IG Gibbs","ok",0.999875,3.17162348626324,0.0684812304331221,8.72336777421844e-05,0.0509000824917056,0.087610335342572,FALSE,3510.45388475739,0.702090776951478,2357.59159486729,0.0678783231443448,0.0199118464528473,1.489,NA,NA,200,4000,""
229,"damsleth","Damsleth n=30",29,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"Numerical grid","ok",0,0,3.24061064115617,0.580540886405783,1.93060664156111,4.90148916681077,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
229,"damsleth","Damsleth n=30",29,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"P-IG Gibbs","ok",0.999875,3.17195977722476,0.0681449394716018,8.3014047743292e-05,0.0505236405153885,0.0863825796525329,FALSE,3959.33203010423,0.791866406020847,2753.36024346609,0.0357734801638735,-0.0209704495269922,1.438,NA,NA,200,4000,""
230,"damsleth","Damsleth n=30",30,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"Numerical grid","ok",0,0,3.24061064115617,0.580540886405783,1.93060664156111,4.90148916681077,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
230,"damsleth","Damsleth n=30",30,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"P-IG Gibbs","ok",0.999875,3.17168678899566,0.0684179277007008,8.71917357661428e-05,0.0506629435146902,0.086522248227472,FALSE,3631.50902671935,0.726301805343871,2537.74215703658,0.048160710376529,0.0205067082289007,1.431,NA,NA,200,4000,""
231,"damsleth","Damsleth n=30",31,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"Numerical grid","ok",0,0,3.24061064115617,0.580540886405783,1.93060664156111,4.90148916681077,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
231,"damsleth","Damsleth n=30",31,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"P-IG Gibbs","ok",0.999875,3.17162773407606,0.0684769826202973,8.32170774055312e-05,0.0513260707629199,0.0869202115741573,FALSE,3633.1602844116,0.726632056882319,2498.73472105337,0.0479339353314654,-0.0014815826842047,1.454,NA,NA,200,4000,""
232,"damsleth","Damsleth n=30",32,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"Numerical grid","ok",0,0,3.24061064115617,0.580540886405783,1.93060664156111,4.90148916681077,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
232,"damsleth","Damsleth n=30",32,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"P-IG Gibbs","ok",0.999875,3.1716549927143,0.0684497239820577,8.50219927618181e-05,0.051156329586518,0.0876094631368584,FALSE,3450.61948782977,0.690123897565954,2378.09751056497,0.0736118511034225,-0.00859291999516281,1.451,NA,NA,200,4000,""
233,"damsleth","Damsleth n=30",33,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"Numerical grid","ok",0,0,3.24061064115617,0.580540886405783,1.93060664156111,4.90148916681077,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
233,"damsleth","Damsleth n=30",33,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"P-IG Gibbs","ok",0.999875,3.17151782408565,0.068586892610711,8.73930777022348e-05,0.0509752182986873,0.0872072925299206,FALSE,3553.21194898668,0.710642389797336,2346.9035330163,0.0590274503314449,0.0125458135535869,1.514,NA,NA,200,4000,""
234,"damsleth","Damsleth n=30",34,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"Numerical grid","ok",0,0,3.24061064115617,0.580540886405783,1.93060664156111,4.90148916681077,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
234,"damsleth","Damsleth n=30",34,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"P-IG Gibbs","ok",0.999875,3.17124743286155,0.0688572838348041,8.78789666174092e-05,0.0513879747255704,0.0878145183381795,FALSE,2930.84364205264,0.586168728410528,1905.62005335022,0.0475770261599251,0.0133566111716313,1.538,NA,NA,200,4000,""
235,"damsleth","Damsleth n=30",35,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"Numerical grid","ok",0,0,3.24061064115617,0.580540886405783,1.93060664156111,4.90148916681077,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
235,"damsleth","Damsleth n=30",35,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"P-IG Gibbs","ok",0.999875,3.17173001450117,0.0683747021951877,8.38153215852963e-05,0.0511392211514878,0.0874835031475765,FALSE,3417.82676265452,0.683565352530904,2178.34720373137,0.0783587139723804,0.0035160506846258,1.569,NA,NA,200,4000,""
236,"damsleth","Damsleth n=30",36,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"Numerical grid","ok",0,0,3.24061064115617,0.580540886405783,1.93060664156111,4.90148916681077,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
236,"damsleth","Damsleth n=30",36,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"P-IG Gibbs","ok",0.999875,3.17148339254664,0.0686213241497216,8.72742265130844e-05,0.051547652829917,0.0880544316003553,FALSE,3484.02388557492,0.696804777114984,2311.89375286988,0.0688192219410655,-0.0248071017456169,1.507,NA,NA,200,4000,""
237,"damsleth","Damsleth n=30",37,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"Numerical grid","ok",0,0,3.24061064115617,0.580540886405783,1.93060664156111,4.90148916681077,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
237,"damsleth","Damsleth n=30",37,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"P-IG Gibbs","ok",0.999875,3.17202752651962,0.0680771901767408,8.67207053517671e-05,0.050587118492121,0.0868642449944544,FALSE,3463.21624924939,0.692643249849878,2260.58501909229,0.063330744555385,0.0178229032949204,1.532,NA,NA,200,4000,""
238,"damsleth","Damsleth n=30",38,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"Numerical grid","ok",0,0,3.24061064115617,0.580540886405783,1.93060664156111,4.90148916681077,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
238,"damsleth","Damsleth n=30",38,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"P-IG Gibbs","ok",0.999875,3.17150713819568,0.0685975785006817,8.72847718535859e-05,0.0510028474091677,0.086970616238069,FALSE,3576.64490962937,0.715328981925875,2249.46220731407,0.0483331726385109,0.00621953817298047,1.59,NA,NA,200,4000,""
239,"damsleth","Damsleth n=30",39,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"Numerical grid","ok",0,0,3.24061064115617,0.580540886405783,1.93060664156111,4.90148916681077,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
239,"damsleth","Damsleth n=30",39,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"P-IG Gibbs","ok",0.999875,3.17155991434943,0.0685448023469316,8.3940599186836e-05,0.0515439405860671,0.0877614556318985,FALSE,3507.52363713465,0.70150472742693,2257.09371758986,0.0654732007695144,-0.0147009200655311,1.554,NA,NA,200,4000,""
240,"damsleth","Damsleth n=30",40,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"Numerical grid","ok",0,0,3.24061064115617,0.580540886405783,1.93060664156111,4.90148916681077,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
240,"damsleth","Damsleth n=30",40,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"P-IG Gibbs","ok",0.999875,3.1712867265042,0.068817990192162,8.83079109184685e-05,0.0510133568487406,0.0880669550170886,FALSE,3496.73521048301,0.699347042096602,2255.95820031162,0.0670067100966834,0.0127034107402181,1.55,NA,NA,200,4000,""
241,"damsleth","Damsleth n=30",41,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"Numerical grid","ok",0,0,3.24061064115617,0.580540886405783,1.93060664156111,4.90148916681077,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
241,"damsleth","Damsleth n=30",41,5,30,0,NA,TRUE,5.09,4.26,30,1.19483568075117,3.23301803076604,"P-IG Gibbs","ok",0.999875,3.17154334268787,0.0685613740084932,8.5925790975618e-05,0.0511980409642504,0.087134554107342,FALSE,3498.50252380156,0.699700504760313,2329.22937669877,0.0667551949785967,0.00101580405455813,1.502,NA,NA,200,4000,""
